drg,drgnum,drgweight,drgdesc,drgsys,drgvers,glos,trim,low,alos,postacute,specialpay,mdc,medsurg,fydate,fyear,mdcdesc
801,801,1.5736,801: SPLENECTOMY W/O CC/MCC,MS-DRG,30,3,0,,3.799999952,No,No,16,SURG,10/1/2012,2013,"16: DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD"
802,802,3.6452,802: OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W MCC,MS-DRG,30,8.300000191,0,,11.39999962,No,No,16,SURG,10/1/2012,2013,"16: DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD"
803,803,1.7576,803: OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W CC,MS-DRG,30,4.400000095,0,,5.800000191,No,No,16,SURG,10/1/2012,2013,"16: DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD"
804,804,1.1211,804: OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W/O CC/MCC,MS-DRG,30,2.299999952,0,,3.099999905,No,No,16,SURG,10/1/2012,2013,"16: DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD"
805,805,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
806,806,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
807,807,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
808,808,2.0902,808: MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,MS-DRG,30,5.900000095,0,,7.800000191,No,No,16,MED,10/1/2012,2013,"16: DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD"
809,809,1.1767,809: MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,MS-DRG,30,3.700000048,0,,4.699999809,No,No,16,MED,10/1/2012,2013,"16: DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD"
810,810,0.849,810: MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W/O CC/MCC,MS-DRG,30,2.700000048,0,,3.400000095,No,No,16,MED,10/1/2012,2013,"16: DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD"
811,811,1.2556,811: RED BLOOD CELL DISORDERS W MCC,MS-DRG,30,3.700000048,0,,5,No,No,16,MED,10/1/2012,2013,"16: DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD"
812,812,0.7872,812: RED BLOOD CELL DISORDERS W/O MCC,MS-DRG,30,2.599999905,0,,3.400000095,No,No,16,MED,10/1/2012,2013,"16: DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD"
813,813,1.5841,813: COAGULATION DISORDERS,MS-DRG,30,3.599999905,0,,5,No,No,16,MED,10/1/2012,2013,"16: DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD"
814,814,1.6794,814: RETICULOENDOTHELIAL & IMMUNITY DISORDERS W MCC,MS-DRG,30,4.900000095,0,,6.599999905,No,No,16,MED,10/1/2012,2013,"16: DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD"
815,815,1.0102,815: RETICULOENDOTHELIAL & IMMUNITY DISORDERS W CC,MS-DRG,30,3.5,0,,4.5,No,No,16,MED,10/1/2012,2013,"16: DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD"
816,816,0.6918,816: RETICULOENDOTHELIAL & IMMUNITY DISORDERS W/O CC/MCC,MS-DRG,30,2.5,0,,3.099999905,No,No,16,MED,10/1/2012,2013,"16: DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD"
817,817,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
818,818,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
819,819,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
820,820,5.7228,820: LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W MCC,MS-DRG,30,12.69999981,0,,16.89999962,No,No,17,SURG,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
821,821,2.3066,821: LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W CC,MS-DRG,30,5,0,,6.900000095,No,No,17,SURG,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
822,822,1.1935,822: LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W/O CC/MCC,MS-DRG,30,2.200000048,0,,2.799999952,No,No,17,SURG,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
823,823,4.5397,823: LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC W MCC,MS-DRG,30,11.69999981,0,,14.80000019,No,No,17,SURG,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
824,824,2.2603,824: LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC W CC,MS-DRG,30,6.199999809,0,,8.100000381,No,No,17,SURG,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
825,825,1.2712,825: LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC W/O CC/MCC,MS-DRG,30,2.700000048,0,,3.799999952,No,No,17,SURG,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
826,826,4.868,826: MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W MCC,MS-DRG,30,10.89999962,0,,14,No,No,17,SURG,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
827,827,2.1765,827: MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W CC,MS-DRG,30,5.300000191,0,,6.800000191,No,No,17,SURG,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
828,828,1.3409,828: MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W/O CC/MCC,MS-DRG,30,2.799999952,0,,3.400000095,No,No,17,SURG,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
829,829,3.0335,829: MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER O.R. PROC W CC/MCC,MS-DRG,30,6.400000095,0,,9.600000381,No,No,17,SURG,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
830,830,1.1804,830: MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER O.R. PROC W/O CC/MCC,MS-DRG,30,2.5,0,,3.299999952,No,No,17,SURG,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
831,831,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
832,832,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
833,833,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
834,834,5.1622,834: ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC,MS-DRG,30,9.899999619,0,,16.10000038,No,No,17,MED,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
835,835,2.2133,835: ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC,MS-DRG,30,5.099999905,0,,8.300000191,No,No,17,MED,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
836,836,1.0992,836: ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W/O CC/MCC,MS-DRG,30,2.799999952,0,,4,No,No,17,MED,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
837,837,6.4881,837: CHEMO W ACUTE LEUKEMIA AS SDX OR W HIGH DOSE CHEMO AGENT W MCC,MS-DRG,30,16.70000076,0,,22.5,No,No,17,MED,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
838,838,2.7537,838: CHEMO W ACUTE LEUKEMIA AS SDX W CC OR HIGH DOSE CHEMO AGENT,MS-DRG,30,7.199999809,0,,10.19999981,No,No,17,MED,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
839,839,1.2412,839: CHEMO W ACUTE LEUKEMIA AS SDX W/O CC/MCC,MS-DRG,30,4.699999809,0,,5.599999905,No,No,17,MED,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
840,840,3.0103,840: LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,MS-DRG,30,7.699999809,0,,10.5,Yes,No,17,MED,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
841,841,1.6192,841: LYMPHOMA & NON-ACUTE LEUKEMIA W CC,MS-DRG,30,4.800000191,0,,6.400000095,Yes,No,17,MED,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
842,842,1.045,842: LYMPHOMA & NON-ACUTE LEUKEMIA W/O CC/MCC,MS-DRG,30,3,0,,4,Yes,No,17,MED,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
843,843,1.8719,843: OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC,MS-DRG,30,5.900000095,0,,7.900000095,No,No,17,MED,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
844,844,1.2216,844: OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W CC,MS-DRG,30,4.300000191,0,,5.599999905,No,No,17,MED,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
845,845,0.8612,845: OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W/O CC/MCC,MS-DRG,30,2.900000095,0,,3.799999952,No,No,17,MED,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
846,846,2.4374,846: CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC,MS-DRG,30,5.699999809,0,,8.300000191,No,No,17,MED,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
847,847,1.0447,847: CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,MS-DRG,30,2.900000095,0,,3.5,No,No,17,MED,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
848,848,0.7878,848: CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W/O CC/MCC,MS-DRG,30,2.400000095,0,,3,No,No,17,MED,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
849,849,1.3396,849: RADIOTHERAPY,MS-DRG,30,4.599999905,0,,6.199999809,No,No,17,MED,10/1/2012,2013,"17: MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM"
850,850,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
851,851,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
852,852,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
853,853,5.3431,853: INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,MS-DRG,30,11.30000019,0,,14.60000038,Yes,No,18,SURG,10/1/2012,2013,"18: INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES"
854,854,2.5583,854: INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,MS-DRG,30,7.300000191,0,,8.800000191,Yes,No,18,SURG,10/1/2012,2013,"18: INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES"
855,855,1.5331,855: INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W/O CC/MCC,MS-DRG,30,3.5,0,,4.900000095,Yes,No,18,SURG,10/1/2012,2013,"18: INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES"
856,856,4.8125,856: POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,MS-DRG,30,10.5,0,,14,Yes,No,18,SURG,10/1/2012,2013,"18: INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES"
857,857,2.0649,857: POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,MS-DRG,30,5.800000191,0,,7.400000095,Yes,No,18,SURG,10/1/2012,2013,"18: INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES"
858,858,1.2534,858: POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W/O CC/MCC,MS-DRG,30,3.799999952,0,,4.699999809,Yes,No,18,SURG,10/1/2012,2013,"18: INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES"
859,859,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
860,860,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
861,861,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
862,862,2.0099,862: POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,MS-DRG,30,5.699999809,0,,7.599999905,Yes,No,18,MED,10/1/2012,2013,"18: INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES"
863,863,0.9822,863: POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,MS-DRG,30,3.799999952,0,,4.699999809,Yes,No,18,MED,10/1/2012,2013,"18: INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES"
864,864,0.8443,864: FEVER,MS-DRG,30,2.900000095,0,,3.700000048,No,No,18,MED,10/1/2012,2013,"18: INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES"
865,865,1.5181,865: VIRAL ILLNESS W MCC,MS-DRG,30,4.400000095,0,,6.199999809,No,No,18,MED,10/1/2012,2013,"18: INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES"
866,866,0.7594,866: VIRAL ILLNESS W/O MCC,MS-DRG,30,2.799999952,0,,3.400000095,No,No,18,MED,10/1/2012,2013,"18: INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES"
867,867,2.5861,867: OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,MS-DRG,30,7,0,,9.399999619,Yes,No,18,MED,10/1/2012,2013,"18: INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES"
868,868,1.0762,868: OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W CC,MS-DRG,30,3.900000095,0,,4.900000095,Yes,No,18,MED,10/1/2012,2013,"18: INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES"
869,869,0.7415,869: OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W/O CC/MCC,MS-DRG,30,2.799999952,0,,3.5,Yes,No,18,MED,10/1/2012,2013,"18: INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES"
870,870,5.8399,870: SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,MS-DRG,30,12.60000038,0,,14.80000019,Yes,No,18,MED,10/1/2012,2013,"18: INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES"
871,871,1.8803,871: SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,MS-DRG,30,5.199999809,0,,6.900000095,Yes,No,18,MED,10/1/2012,2013,"18: INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES"
872,872,1.0988,872: SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,MS-DRG,30,4.199999809,0,,5,Yes,No,18,MED,10/1/2012,2013,"18: INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES"
873,873,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
874,874,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
875,875,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
876,876,2.7097,876: O.R. PROCEDURE W PRINCIPAL DIAGNOSES OF MENTAL ILLNESS,MS-DRG,30,7.5,0,,12.19999981,No,No,19,SURG,10/1/2012,2013,19: MENTAL DISEASES & DISORDERS
877,877,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
878,878,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
879,879,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
880,880,0.6474,880: ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,MS-DRG,30,2.200000048,0,,3,No,No,19,MED,10/1/2012,2013,19: MENTAL DISEASES & DISORDERS
881,881,0.6356,881: DEPRESSIVE NEUROSES,MS-DRG,30,3.200000048,0,,4.300000191,No,No,19,MED,10/1/2012,2013,19: MENTAL DISEASES & DISORDERS
882,882,0.6271,882: NEUROSES EXCEPT DEPRESSIVE,MS-DRG,30,3.099999905,0,,4.199999809,No,No,19,MED,10/1/2012,2013,19: MENTAL DISEASES & DISORDERS
883,883,1.3613,883: DISORDERS OF PERSONALITY & IMPULSE CONTROL,MS-DRG,30,4.699999809,0,,8.100000381,No,No,19,MED,10/1/2012,2013,19: MENTAL DISEASES & DISORDERS
884,884,0.985,884: ORGANIC DISTURBANCES & MENTAL RETARDATION,MS-DRG,30,3.900000095,0,,5.400000095,Yes,No,19,MED,10/1/2012,2013,19: MENTAL DISEASES & DISORDERS
885,885,0.9539,885: PSYCHOSES,MS-DRG,30,5.400000095,0,,7.400000095,No,No,19,MED,10/1/2012,2013,19: MENTAL DISEASES & DISORDERS
886,886,0.7812,886: BEHAVIORAL & DEVELOPMENTAL DISORDERS,MS-DRG,30,3.799999952,0,,6.099999905,No,No,19,MED,10/1/2012,2013,19: MENTAL DISEASES & DISORDERS
887,887,0.9473,887: OTHER MENTAL DISORDER DIAGNOSES,MS-DRG,30,3.099999905,0,,4.699999809,No,No,19,MED,10/1/2012,2013,19: MENTAL DISEASES & DISORDERS
888,888,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
889,889,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
890,890,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
891,891,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
892,892,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
893,893,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
894,894,0.4278,"894: ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",MS-DRG,30,2.099999905,0,,3,No,No,20,MED,10/1/2012,2013,20: ALCOHOL/DRUG USE & ALCOHOL/DRUG INDUCED ORGANIC MENTAL DISORDERS
895,895,1.0963,895: ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,MS-DRG,30,9.199999809,0,,11.69999981,No,No,20,MED,10/1/2012,2013,20: ALCOHOL/DRUG USE & ALCOHOL/DRUG INDUCED ORGANIC MENTAL DISORDERS
896,896,1.5271,896: ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,MS-DRG,30,4.800000191,0,,6.699999809,Yes,No,20,MED,10/1/2012,2013,20: ALCOHOL/DRUG USE & ALCOHOL/DRUG INDUCED ORGANIC MENTAL DISORDERS
897,897,0.6788,897: ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,MS-DRG,30,3.200000048,0,,4,Yes,No,20,MED,10/1/2012,2013,20: ALCOHOL/DRUG USE & ALCOHOL/DRUG INDUCED ORGANIC MENTAL DISORDERS
898,898,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
899,899,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
900,900,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
901,901,4.3477,901: WOUND DEBRIDEMENTS FOR INJURIES W MCC,MS-DRG,30,9.899999619,0,,14.89999962,No,No,21,SURG,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
902,902,1.7079,902: WOUND DEBRIDEMENTS FOR INJURIES W CC,MS-DRG,30,5,0,,6.900000095,No,No,21,SURG,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
903,903,0.989,903: WOUND DEBRIDEMENTS FOR INJURIES W/O CC/MCC,MS-DRG,30,3,0,,4,No,No,21,SURG,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
904,904,2.9145,904: SKIN GRAFTS FOR INJURIES W CC/MCC,MS-DRG,30,7,0,,10.10000038,No,No,21,SURG,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
905,905,1.263,905: SKIN GRAFTS FOR INJURIES W/O CC/MCC,MS-DRG,30,3.400000095,0,,4.599999905,No,No,21,SURG,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
906,906,1.1596,906: HAND PROCEDURES FOR INJURIES,MS-DRG,30,2.400000095,0,,3.599999905,No,No,21,SURG,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
907,907,3.8565,907: OTHER O.R. PROCEDURES FOR INJURIES W MCC,MS-DRG,30,7.699999809,0,,10.89999962,Yes,No,21,SURG,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
908,908,1.9519,908: OTHER O.R. PROCEDURES FOR INJURIES W CC,MS-DRG,30,4.5,0,,6,Yes,No,21,SURG,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
909,909,1.2051,909: OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC,MS-DRG,30,2.599999905,0,,3.299999952,Yes,No,21,SURG,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
910,910,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
911,911,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
912,912,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
913,913,1.2273,913: TRAUMATIC INJURY W MCC,MS-DRG,30,3.799999952,0,,5.099999905,No,No,21,MED,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
914,914,0.6998,914: TRAUMATIC INJURY W/O MCC,MS-DRG,30,2.5,0,,3.099999905,No,No,21,MED,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
915,915,1.5168,915: ALLERGIC REACTIONS W MCC,MS-DRG,30,3.700000048,0,,5.099999905,No,No,21,MED,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
916,916,0.5042,916: ALLERGIC REACTIONS W/O MCC,MS-DRG,30,1.700000048,0,,2.099999905,No,No,21,MED,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
917,917,1.4542,917: POISONING & TOXIC EFFECTS OF DRUGS W MCC,MS-DRG,30,3.599999905,0,,4.900000095,Yes,No,21,MED,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
918,918,0.6304,918: POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,MS-DRG,30,2.099999905,0,,2.700000048,Yes,No,21,MED,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
919,919,1.6615,919: COMPLICATIONS OF TREATMENT W MCC,MS-DRG,30,4.400000095,0,,6,No,No,21,MED,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
920,920,0.9693,920: COMPLICATIONS OF TREATMENT W CC,MS-DRG,30,3.099999905,0,,4,No,No,21,MED,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
921,921,0.6637,921: COMPLICATIONS OF TREATMENT W/O CC/MCC,MS-DRG,30,2.200000048,0,,2.799999952,No,No,21,MED,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
922,922,1.4305,"922: OTHER INJURY, POISONING & TOXIC EFFECT DIAG W MCC",MS-DRG,30,3.900000095,0,,5.699999809,No,No,21,MED,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
923,923,0.6438,"923: OTHER INJURY, POISONING & TOXIC EFFECT DIAG W/O MCC",MS-DRG,30,2.200000048,0,,2.900000095,No,No,21,MED,10/1/2012,2013,"21: INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS"
924,924,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
925,925,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
926,926,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
927,927,16.4026,927: EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV 96+ HRS W SKIN GRAFT,MS-DRG,30,22.5,0,,29.60000038,No,No,22,SURG,10/1/2012,2013,22: BURNS
928,928,4.7919,928: FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W CC/MCC,MS-DRG,30,11.19999981,0,,15.30000019,No,No,22,SURG,10/1/2012,2013,22: BURNS
929,929,2.242,929: FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W/O CC/MCC,MS-DRG,30,5.199999809,0,,7.300000191,No,No,22,SURG,10/1/2012,2013,22: BURNS
930,930,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
931,931,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
932,932,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
933,933,2.374,933: EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV 96+ HRS W/O SKIN GRAFT,MS-DRG,30,2.5,0,,5.300000191,No,No,22,MED,10/1/2012,2013,22: BURNS
